SKCM 	 TCGA-3N-A9WB 	 4
SKCM 	 TCGA-3N-A9WC 	 15
SKCM 	 TCGA-3N-A9WD 	 2
SKCM 	 TCGA-BF-A1PU 	 6
SKCM 	 TCGA-BF-A1PV 	 3
SKCM 	 TCGA-BF-A1PZ 	 6
SKCM 	 TCGA-BF-A1Q0 	 25
SKCM 	 TCGA-BF-A3DJ 	 0
SKCM 	 TCGA-BF-A3DL 	 6
SKCM 	 TCGA-BF-A3DM 	 2
SKCM 	 TCGA-BF-A3DN 	 7
SKCM 	 TCGA-BF-A5EO 	 3
SKCM 	 TCGA-BF-A5EP 	 13
SKCM 	 TCGA-BF-A5EQ 	 8
SKCM 	 TCGA-BF-A5ER 	 7
SKCM 	 TCGA-BF-A5ES 	 6
SKCM 	 TCGA-BF-A9VF 	 6
SKCM 	 TCGA-BF-AAOU 	 1
SKCM 	 TCGA-BF-AAOX 	 5
SKCM 	 TCGA-BF-AAP0 	 22
SKCM 	 TCGA-BF-AAP1 	 5
SKCM 	 TCGA-BF-AAP2 	 6
SKCM 	 TCGA-BF-AAP4 	 14
SKCM 	 TCGA-BF-AAP6 	 13
SKCM 	 TCGA-BF-AAP7 	 6
SKCM 	 TCGA-BF-AAP8 	 5
SKCM 	 TCGA-D3-A1Q1 	 10
SKCM 	 TCGA-D3-A1Q3 	 3
SKCM 	 TCGA-D3-A1Q4 	 4
SKCM 	 TCGA-D3-A1Q5 	 3
SKCM 	 TCGA-D3-A1Q6 	 5
SKCM 	 TCGA-D3-A1Q7 	 8
SKCM 	 TCGA-D3-A1Q8 	 8
SKCM 	 TCGA-D3-A1Q9 	 15
SKCM 	 TCGA-D3-A1QA 	 8
SKCM 	 TCGA-D3-A1QB 	 8
SKCM 	 TCGA-D3-A2J6 	 15
SKCM 	 TCGA-D3-A2J7 	 13
SKCM 	 TCGA-D3-A2JA 	 6
SKCM 	 TCGA-D3-A2JB 	 3
SKCM 	 TCGA-D3-A2JC 	 15
SKCM 	 TCGA-D3-A2JD 	 14
SKCM 	 TCGA-D3-A2JE 	 12
SKCM 	 TCGA-D3-A2JF 	 11
SKCM 	 TCGA-D3-A2JG 	 5
SKCM 	 TCGA-D3-A2JK 	 0
SKCM 	 TCGA-D3-A2JL 	 9
SKCM 	 TCGA-D3-A2JN 	 17
SKCM 	 TCGA-D3-A2JO 	 17
SKCM 	 TCGA-D3-A2JP 	 10
SKCM 	 TCGA-D3-A3BZ 	 2
SKCM 	 TCGA-D3-A3C1 	 10
SKCM 	 TCGA-D3-A3C3 	 10
SKCM 	 TCGA-D3-A3C6 	 16
SKCM 	 TCGA-D3-A3C7 	 10
SKCM 	 TCGA-D3-A3CC 	 17
SKCM 	 TCGA-D3-A3CE 	 13
SKCM 	 TCGA-D3-A3CF 	 11
SKCM 	 TCGA-D3-A3ML 	 11
SKCM 	 TCGA-D3-A3MO 	 7
SKCM 	 TCGA-D3-A3MU 	 6
SKCM 	 TCGA-D3-A3MV 	 3
SKCM 	 TCGA-D3-A51E 	 9
SKCM 	 TCGA-D3-A51F 	 0
SKCM 	 TCGA-D3-A51G 	 1
SKCM 	 TCGA-D3-A51H 	 0
SKCM 	 TCGA-D3-A51J 	 6
SKCM 	 TCGA-D3-A51K 	 5
SKCM 	 TCGA-D3-A51N 	 9
SKCM 	 TCGA-D3-A51R 	 3
SKCM 	 TCGA-D3-A51T 	 1
SKCM 	 TCGA-D3-A5GL 	 1
SKCM 	 TCGA-D3-A5GN 	 11
SKCM 	 TCGA-D3-A5GO 	 7
SKCM 	 TCGA-D3-A5GR 	 7
SKCM 	 TCGA-D3-A5GS 	 8
SKCM 	 TCGA-D3-A5GT 	 24
SKCM 	 TCGA-D3-A5GU 	 7
SKCM 	 TCGA-D3-A8GB 	 20
SKCM 	 TCGA-D3-A8GC 	 8
SKCM 	 TCGA-D3-A8GD 	 19
SKCM 	 TCGA-D3-A8GE 	 0
SKCM 	 TCGA-D3-A8GI 	 14
SKCM 	 TCGA-D3-A8GJ 	 10
SKCM 	 TCGA-D3-A8GK 	 5
SKCM 	 TCGA-D3-A8GL 	 4
SKCM 	 TCGA-D3-A8GM 	 9
SKCM 	 TCGA-D3-A8GN 	 15
SKCM 	 TCGA-D3-A8GO 	 4
SKCM 	 TCGA-D3-A8GP 	 4
SKCM 	 TCGA-D3-A8GQ 	 5
SKCM 	 TCGA-D3-A8GR 	 10
SKCM 	 TCGA-D3-A8GS 	 25
SKCM 	 TCGA-D3-A8GV 	 14
SKCM 	 TCGA-D9-A148 	 13
SKCM 	 TCGA-D9-A149 	 13
SKCM 	 TCGA-D9-A1JW 	 7
SKCM 	 TCGA-D9-A1JX 	 13
SKCM 	 TCGA-D9-A1X3 	 3
SKCM 	 TCGA-D9-A3Z1 	 2
SKCM 	 TCGA-D9-A3Z3 	 9
SKCM 	 TCGA-D9-A3Z4 	 4
SKCM 	 TCGA-D9-A4Z2 	 5
SKCM 	 TCGA-D9-A4Z3 	 8
SKCM 	 TCGA-D9-A4Z5 	 13
SKCM 	 TCGA-D9-A4Z6 	 9
SKCM 	 TCGA-D9-A6E9 	 14
SKCM 	 TCGA-D9-A6EA 	 9
SKCM 	 TCGA-D9-A6EC 	 13
SKCM 	 TCGA-D9-A6EG 	 3
SKCM 	 TCGA-DA-A1HV 	 12
SKCM 	 TCGA-DA-A1HW 	 15
SKCM 	 TCGA-DA-A1HY 	 12
SKCM 	 TCGA-DA-A1I0 	 19
SKCM 	 TCGA-DA-A1I1 	 4
SKCM 	 TCGA-DA-A1I2 	 7
SKCM 	 TCGA-DA-A1I4 	 1
SKCM 	 TCGA-DA-A1I5 	 13
SKCM 	 TCGA-DA-A1I7 	 12
SKCM 	 TCGA-DA-A1I8 	 6
SKCM 	 TCGA-DA-A1IA 	 11
SKCM 	 TCGA-DA-A1IB 	 0
SKCM 	 TCGA-DA-A1IC 	 2
SKCM 	 TCGA-DA-A3F2 	 0
SKCM 	 TCGA-DA-A3F3 	 12
SKCM 	 TCGA-DA-A3F5 	 17
SKCM 	 TCGA-DA-A3F8 	 6
SKCM 	 TCGA-DA-A95V 	 27
SKCM 	 TCGA-DA-A95W 	 4
SKCM 	 TCGA-DA-A95X 	 6
SKCM 	 TCGA-DA-A95Y 	 15
SKCM 	 TCGA-DA-A95Z 	 14
SKCM 	 TCGA-DA-A960 	 10
SKCM 	 TCGA-EB-A1NK 	 4
SKCM 	 TCGA-EB-A24C 	 5
SKCM 	 TCGA-EB-A24D 	 6
SKCM 	 TCGA-EB-A299 	 3
SKCM 	 TCGA-EB-A3HV 	 8
SKCM 	 TCGA-EB-A3XB 	 5
SKCM 	 TCGA-EB-A3XC 	 17
SKCM 	 TCGA-EB-A3XD 	 7
SKCM 	 TCGA-EB-A3XE 	 4
SKCM 	 TCGA-EB-A3XF 	 11
SKCM 	 TCGA-EB-A3Y6 	 11
SKCM 	 TCGA-EB-A3Y7 	 4
SKCM 	 TCGA-EB-A41A 	 6
SKCM 	 TCGA-EB-A41B 	 10
SKCM 	 TCGA-EB-A42Y 	 6
SKCM 	 TCGA-EB-A42Z 	 14
SKCM 	 TCGA-EB-A430 	 17
SKCM 	 TCGA-EB-A431 	 19
SKCM 	 TCGA-EB-A44N 	 5
SKCM 	 TCGA-EB-A44O 	 8
SKCM 	 TCGA-EB-A44P 	 1
SKCM 	 TCGA-EB-A44Q 	 7
SKCM 	 TCGA-EB-A44R 	 10
SKCM 	 TCGA-EB-A4IQ 	 15
SKCM 	 TCGA-EB-A4IS 	 8
SKCM 	 TCGA-EB-A4OY 	 31
SKCM 	 TCGA-EB-A4OZ 	 14
SKCM 	 TCGA-EB-A4P0 	 12
SKCM 	 TCGA-EB-A4XL 	 7
SKCM 	 TCGA-EB-A51B 	 10
SKCM 	 TCGA-EB-A550 	 9
SKCM 	 TCGA-EB-A551 	 23
SKCM 	 TCGA-EB-A553 	 10
SKCM 	 TCGA-EB-A57M 	 32
SKCM 	 TCGA-EB-A5FP 	 12
SKCM 	 TCGA-EB-A5KH 	 25
SKCM 	 TCGA-EB-A5SE 	 5
SKCM 	 TCGA-EB-A5SF 	 7
SKCM 	 TCGA-EB-A5SH 	 15
SKCM 	 TCGA-EB-A5UL 	 17
SKCM 	 TCGA-EB-A5UM 	 19
SKCM 	 TCGA-EB-A5UN 	 7
SKCM 	 TCGA-EB-A5VU 	 8
SKCM 	 TCGA-EB-A5VV 	 1
SKCM 	 TCGA-EB-A6QY 	 15
SKCM 	 TCGA-EB-A6QZ 	 7
SKCM 	 TCGA-EB-A6R0 	 5
SKCM 	 TCGA-EB-A82B 	 25
SKCM 	 TCGA-EB-A82C 	 21
SKCM 	 TCGA-EB-A85I 	 14
SKCM 	 TCGA-EB-A85J 	 15
SKCM 	 TCGA-EB-A97M 	 4
SKCM 	 TCGA-EE-A17X 	 2
SKCM 	 TCGA-EE-A17Y 	 8
SKCM 	 TCGA-EE-A17Z 	 9
SKCM 	 TCGA-EE-A180 	 10
SKCM 	 TCGA-EE-A181 	 12
SKCM 	 TCGA-EE-A182 	 5
SKCM 	 TCGA-EE-A183 	 9
SKCM 	 TCGA-EE-A184 	 6
SKCM 	 TCGA-EE-A185 	 8
SKCM 	 TCGA-EE-A20B 	 21
SKCM 	 TCGA-EE-A20C 	 14
SKCM 	 TCGA-EE-A20F 	 15
SKCM 	 TCGA-EE-A20H 	 11
SKCM 	 TCGA-EE-A20I 	 19
SKCM 	 TCGA-EE-A29A 	 3
SKCM 	 TCGA-EE-A29B 	 5
SKCM 	 TCGA-EE-A29C 	 12
SKCM 	 TCGA-EE-A29D 	 20
SKCM 	 TCGA-EE-A29E 	 7
SKCM 	 TCGA-EE-A29G 	 14
SKCM 	 TCGA-EE-A29H 	 10
SKCM 	 TCGA-EE-A29L 	 11
SKCM 	 TCGA-EE-A29M 	 8
SKCM 	 TCGA-EE-A29N 	 13
SKCM 	 TCGA-EE-A29P 	 11
SKCM 	 TCGA-EE-A29Q 	 2
