LIHC 	 TCGA-2V-A95S 	 7
LIHC 	 TCGA-2Y-A9GS 	 5
LIHC 	 TCGA-2Y-A9GT 	 4
LIHC 	 TCGA-2Y-A9GU 	 26
LIHC 	 TCGA-2Y-A9GV 	 11
LIHC 	 TCGA-2Y-A9GW 	 5
LIHC 	 TCGA-2Y-A9GX 	 0
LIHC 	 TCGA-2Y-A9GY 	 14
LIHC 	 TCGA-2Y-A9GZ 	 13
LIHC 	 TCGA-2Y-A9H0 	 7
LIHC 	 TCGA-2Y-A9H1 	 8
LIHC 	 TCGA-2Y-A9H2 	 26
LIHC 	 TCGA-2Y-A9H3 	 13
LIHC 	 TCGA-2Y-A9H4 	 10
LIHC 	 TCGA-2Y-A9H5 	 10
LIHC 	 TCGA-2Y-A9H6 	 7
LIHC 	 TCGA-2Y-A9H7 	 3
LIHC 	 TCGA-2Y-A9H8 	 14
LIHC 	 TCGA-2Y-A9H9 	 13
LIHC 	 TCGA-2Y-A9HA 	 5
LIHC 	 TCGA-2Y-A9HB 	 2
LIHC 	 TCGA-3K-AAZ8 	 4
LIHC 	 TCGA-4R-AA8I 	 6
LIHC 	 TCGA-5C-A9VG 	 12
LIHC 	 TCGA-5C-A9VH 	 3
LIHC 	 TCGA-5C-AAPD 	 8
LIHC 	 TCGA-5R-AA1C 	 2
LIHC 	 TCGA-5R-AAAM 	 14
LIHC 	 TCGA-BC-4072 	 6
LIHC 	 TCGA-BC-4073 	 4
LIHC 	 TCGA-BC-A10Q 	 13
LIHC 	 TCGA-BC-A10R 	 9
LIHC 	 TCGA-BC-A10S 	 1
LIHC 	 TCGA-BC-A10T 	 15
LIHC 	 TCGA-BC-A10U 	 10
LIHC 	 TCGA-BC-A10W 	 10
LIHC 	 TCGA-BC-A10X 	 2
LIHC 	 TCGA-BC-A10Y 	 17
LIHC 	 TCGA-BC-A10Z 	 11
LIHC 	 TCGA-BC-A112 	 12
LIHC 	 TCGA-BC-A216 	 11
LIHC 	 TCGA-BC-A217 	 22
LIHC 	 TCGA-BC-A3KF 	 13
LIHC 	 TCGA-BC-A3KG 	 18
LIHC 	 TCGA-BC-A5W4 	 15
LIHC 	 TCGA-BC-A69H 	 30
LIHC 	 TCGA-BC-A69I 	 4
LIHC 	 TCGA-BC-A8YO 	 6
LIHC 	 TCGA-BD-A2L6 	 6
LIHC 	 TCGA-BD-A3EP 	 13
LIHC 	 TCGA-BD-A3ER 	 5
LIHC 	 TCGA-BW-A5NO 	 16
LIHC 	 TCGA-BW-A5NP 	 13
LIHC 	 TCGA-BW-A5NQ 	 22
LIHC 	 TCGA-CC-5258 	 16
LIHC 	 TCGA-CC-5259 	 16
LIHC 	 TCGA-CC-5260 	 13
LIHC 	 TCGA-CC-5261 	 17
LIHC 	 TCGA-CC-5262 	 6
LIHC 	 TCGA-CC-5263 	 15
LIHC 	 TCGA-CC-5264 	 17
LIHC 	 TCGA-CC-A123 	 18
LIHC 	 TCGA-CC-A3M9 	 25
LIHC 	 TCGA-CC-A3MA 	 11
LIHC 	 TCGA-CC-A3MB 	 9
LIHC 	 TCGA-CC-A3MC 	 13
LIHC 	 TCGA-CC-A5UC 	 12
LIHC 	 TCGA-CC-A5UD 	 6
LIHC 	 TCGA-CC-A5UE 	 15
LIHC 	 TCGA-CC-A7IE 	 14
